time_sec,stance
42.3,Right-Handed
42.4,Right-Handed
42.4,Right-Handed
42.4,Right-Handed
42.5,Right-Handed
42.5,Right-Handed
42.5,Right-Handed
42.6,Right-Handed
42.6,Right-Handed
42.6,Right-Handed
42.7,Right-Handed
42.7,Right-Handed
42.7,Right-Handed
42.8,Right-Handed
42.8,Right-Handed
42.8,Right-Handed
42.9,Right-Handed
42.9,Right-Handed
42.9,Right-Handed
43.0,Right-Handed
43.0,Right-Handed
43.0,Right-Handed
43.1,Right-Handed
43.1,Right-Handed
43.1,Right-Handed
43.2,Right-Handed
43.2,Right-Handed
43.2,Right-Handed
43.3,Right-Handed
43.3,Left-Handed
43.3,Left-Handed
43.4,Left-Handed
43.4,Left-Handed
43.4,Left-Handed
43.5,Left-Handed
43.5,Left-Handed
43.5,Left-Handed
43.6,Left-Handed
43.6,Left-Handed
43.6,Left-Handed
43.7,Left-Handed
43.7,Left-Handed
43.7,Left-Handed
43.8,Left-Handed
43.8,Left-Handed
43.8,Left-Handed
43.9,Left-Handed
43.9,Left-Handed
43.9,Left-Handed
44.0,Left-Handed
44.0,Left-Handed
44.0,Left-Handed
44.1,Left-Handed
44.1,Left-Handed
44.1,Left-Handed
44.2,Left-Handed
44.2,Left-Handed
44.2,Left-Handed
44.3,Left-Handed
44.3,Left-Handed
44.3,Left-Handed
44.4,Left-Handed
44.4,Left-Handed
44.4,Left-Handed
44.5,Left-Handed
44.5,Left-Handed
44.5,Left-Handed
44.6,Left-Handed
44.6,Left-Handed
44.6,Left-Handed
44.7,Left-Handed
44.7,Left-Handed
44.7,Left-Handed
44.8,Left-Handed
44.8,Left-Handed
44.8,Left-Handed
44.9,Left-Handed
44.9,Left-Handed
44.9,Left-Handed
45.0,Left-Handed
45.0,Left-Handed
45.0,Left-Handed
45.1,Left-Handed
45.1,Left-Handed
45.1,Right-Handed
45.2,Right-Handed
45.2,Right-Handed
45.2,Right-Handed
45.3,Right-Handed
45.3,Right-Handed
45.3,Right-Handed
45.4,Right-Handed
45.4,Right-Handed
45.4,Left-Handed
45.5,Left-Handed
45.5,Left-Handed
45.5,Left-Handed
45.6,Left-Handed
45.6,Left-Handed
45.6,Left-Handed
45.7,Left-Handed
45.7,Left-Handed
45.7,Left-Handed
45.8,Left-Handed
45.8,Left-Handed
45.8,Left-Handed
45.9,Left-Handed
45.9,Left-Handed
45.9,Right-Handed
46.0,Right-Handed
46.0,Right-Handed
46.0,Left-Handed
46.1,Left-Handed
46.1,Left-Handed
46.1,Left-Handed
46.2,Left-Handed
46.2,Left-Handed
46.2,Left-Handed
46.3,Left-Handed
46.3,Left-Handed
46.3,Left-Handed
46.4,Left-Handed
46.4,Left-Handed
46.4,Left-Handed
46.5,Left-Handed
46.5,Right-Handed
46.5,Right-Handed
46.6,Right-Handed
46.6,Right-Handed
46.6,Right-Handed
46.7,Right-Handed
46.7,Right-Handed
46.7,Right-Handed
46.8,Right-Handed
46.8,Right-Handed
46.8,Right-Handed
46.9,Right-Handed
46.9,Right-Handed
46.9,Right-Handed
47.0,Right-Handed
47.0,Right-Handed
47.0,Right-Handed
47.1,Right-Handed
47.1,Right-Handed
47.1,Right-Handed
47.2,Right-Handed
47.2,Right-Handed
47.2,Right-Handed
47.3,Right-Handed
47.3,Right-Handed
47.3,Right-Handed
47.4,Right-Handed
47.4,Right-Handed
47.4,Right-Handed
47.5,Right-Handed
47.5,Right-Handed
47.5,Left-Handed
47.6,Left-Handed
47.6,Left-Handed
47.6,Left-Handed
47.7,Left-Handed
47.7,Left-Handed
47.7,Left-Handed
47.8,Left-Handed
47.8,Left-Handed
47.8,Left-Handed
47.9,Left-Handed
47.9,Left-Handed
47.9,Left-Handed
48.0,Left-Handed
48.0,Left-Handed
48.0,Left-Handed
48.1,Left-Handed
48.1,Left-Handed
48.1,Left-Handed
48.2,Left-Handed
48.2,Left-Handed
48.2,Left-Handed
48.3,Left-Handed
48.3,Left-Handed
48.3,Left-Handed
48.4,Left-Handed
48.4,Left-Handed
48.4,Left-Handed
48.5,Left-Handed
48.5,Left-Handed
48.5,Left-Handed
48.6,Left-Handed
48.6,Left-Handed
48.6,Left-Handed
48.7,Left-Handed
48.7,Left-Handed
48.7,Left-Handed
48.8,Left-Handed
48.8,Left-Handed
48.8,Left-Handed
48.9,Left-Handed
48.9,Left-Handed
48.9,Left-Handed
49.0,Left-Handed
49.0,Left-Handed
49.0,Left-Handed
49.1,Left-Handed
49.1,Left-Handed
49.1,Left-Handed
49.2,Left-Handed
49.2,Left-Handed
49.2,Left-Handed
49.3,Left-Handed
49.3,Left-Handed
49.3,Left-Handed
49.4,Left-Handed
49.4,Left-Handed
49.4,Left-Handed
49.5,Left-Handed
49.5,Left-Handed
49.5,Left-Handed
49.6,Left-Handed
49.6,Left-Handed
49.6,Left-Handed
49.7,Left-Handed
49.7,Left-Handed
49.7,Left-Handed
49.8,Left-Handed
49.8,Left-Handed
49.8,Left-Handed
49.9,Left-Handed
49.9,Left-Handed
49.9,Left-Handed
50.0,Left-Handed
50.0,Left-Handed
50.0,Left-Handed
50.1,Left-Handed
50.1,Left-Handed
50.1,Left-Handed
50.2,Left-Handed
50.2,Left-Handed
50.2,Left-Handed
50.3,Left-Handed
50.3,Left-Handed
50.3,Left-Handed
50.4,Left-Handed
50.4,Left-Handed
50.4,Left-Handed
50.5,Left-Handed
50.5,Left-Handed
50.5,Left-Handed
50.6,Left-Handed
50.6,Left-Handed
50.6,Left-Handed
50.7,Left-Handed
50.7,Left-Handed
50.7,Left-Handed
50.8,Left-Handed
50.8,Left-Handed
50.8,Left-Handed
50.9,Left-Handed
50.9,Left-Handed
50.9,Left-Handed
51.0,Left-Handed
51.0,Left-Handed
51.0,Left-Handed
51.1,Left-Handed
51.1,Left-Handed
51.1,Left-Handed
51.2,Left-Handed
51.2,Left-Handed
51.2,Left-Handed
51.3,Left-Handed
51.3,Left-Handed
51.3,Left-Handed
51.4,Left-Handed
51.4,Left-Handed
51.4,Left-Handed
51.5,Left-Handed
51.5,Left-Handed
51.5,Left-Handed
51.6,Left-Handed
51.6,Left-Handed
51.6,Left-Handed
51.7,Left-Handed
51.7,Left-Handed
51.7,Left-Handed
51.8,Left-Handed
51.8,Left-Handed
51.8,Left-Handed
51.9,Left-Handed
51.9,Left-Handed
51.9,Left-Handed
52.0,Left-Handed
52.0,Left-Handed
52.0,Left-Handed
52.1,Left-Handed
52.1,Left-Handed
52.1,Left-Handed
52.2,Left-Handed
52.2,Left-Handed
52.2,Left-Handed
52.3,Left-Handed
52.3,Left-Handed
52.3,Left-Handed
52.4,Left-Handed
52.4,Left-Handed
52.4,Left-Handed
52.5,Left-Handed
52.5,Left-Handed
52.5,Left-Handed
52.6,Left-Handed
52.6,Left-Handed
52.6,Left-Handed
52.7,Left-Handed
52.7,Left-Handed
52.7,Left-Handed
52.8,Left-Handed
52.8,Left-Handed
52.8,Left-Handed
52.9,Left-Handed
52.9,Left-Handed
52.9,Left-Handed
53.0,Left-Handed
53.0,Left-Handed
53.0,Left-Handed
53.1,Left-Handed
53.1,Left-Handed
53.1,Left-Handed
53.2,Left-Handed
53.2,Left-Handed
53.2,Left-Handed
53.3,Left-Handed
53.3,Left-Handed
53.3,Left-Handed
53.4,Left-Handed
53.4,Left-Handed
53.4,Left-Handed
53.5,Left-Handed
53.5,Left-Handed
53.5,Left-Handed
53.6,Left-Handed
53.6,Left-Handed
53.6,Left-Handed
53.7,Left-Handed
53.7,Left-Handed
53.7,Left-Handed
53.8,Left-Handed
53.8,Left-Handed
53.8,Left-Handed
53.9,Left-Handed
53.9,Left-Handed
53.9,Left-Handed
54.0,Left-Handed
54.0,Left-Handed
54.0,Left-Handed
54.1,Left-Handed
54.1,Left-Handed
54.1,Left-Handed
54.2,Left-Handed
54.2,Left-Handed
54.2,Left-Handed
54.3,Left-Handed
54.3,Left-Handed
54.3,Left-Handed
54.4,Left-Handed
54.4,Left-Handed
54.4,Left-Handed
54.5,Left-Handed
54.5,Left-Handed
54.5,Left-Handed
54.6,Left-Handed
54.6,Left-Handed
54.6,Left-Handed
54.7,Left-Handed
54.7,Left-Handed
54.7,Left-Handed
54.8,Left-Handed
54.8,Left-Handed
54.8,Left-Handed
54.9,Left-Handed
54.9,Left-Handed
54.9,Left-Handed
55.0,Left-Handed
55.0,Left-Handed
55.0,Left-Handed
55.1,Left-Handed
55.1,Left-Handed
55.1,Left-Handed
55.2,Left-Handed
55.2,Left-Handed
55.2,Left-Handed
55.3,Left-Handed
55.3,Left-Handed
55.3,Left-Handed
55.4,Left-Handed
55.4,Left-Handed
55.4,Left-Handed
55.5,Left-Handed
55.5,Left-Handed
55.5,Left-Handed
55.6,Left-Handed
55.6,Left-Handed
55.6,Left-Handed
55.7,Left-Handed
55.7,Left-Handed
55.7,Left-Handed
55.8,Left-Handed
55.8,Left-Handed
55.8,Left-Handed
55.9,Left-Handed
55.9,Left-Handed
55.9,Left-Handed
56.0,Left-Handed
56.0,Left-Handed
56.0,Left-Handed
56.1,Left-Handed
56.1,Left-Handed
56.1,Left-Handed
56.2,Left-Handed
56.2,Left-Handed
56.2,Left-Handed
56.3,Left-Handed
56.3,Left-Handed
56.3,Left-Handed
56.4,Left-Handed
56.4,Left-Handed
56.4,Left-Handed
56.5,Left-Handed
56.5,Left-Handed
56.5,Left-Handed
56.6,Left-Handed
56.6,Left-Handed
56.6,Left-Handed
56.7,Left-Handed
56.7,Left-Handed
56.7,Left-Handed
56.8,Left-Handed
56.8,Left-Handed
56.8,Left-Handed
56.9,Left-Handed
56.9,Left-Handed
56.9,Left-Handed
57.0,Left-Handed
57.0,Left-Handed
57.0,Left-Handed
57.1,Left-Handed
57.1,Left-Handed
57.1,Left-Handed
57.2,Left-Handed
57.2,Left-Handed
57.2,Left-Handed
57.3,Left-Handed
57.3,Left-Handed
57.3,Left-Handed
57.4,Left-Handed
57.4,Left-Handed
57.4,Left-Handed
57.5,Left-Handed
57.5,Left-Handed
57.5,Left-Handed
57.6,Left-Handed
57.6,Left-Handed
57.6,Left-Handed
57.7,Left-Handed
57.7,Left-Handed
57.7,Left-Handed
57.8,Left-Handed
57.8,Left-Handed
57.8,Left-Handed
57.9,Left-Handed
57.9,Left-Handed
57.9,Left-Handed
58.0,Left-Handed
58.0,Left-Handed
58.0,Left-Handed
58.1,Left-Handed
58.1,Left-Handed
58.1,Left-Handed
58.2,Left-Handed
58.2,Left-Handed
58.2,Left-Handed
58.3,Left-Handed
58.3,Left-Handed
58.3,Left-Handed
58.4,Left-Handed
58.4,Left-Handed
58.4,Left-Handed
58.5,Left-Handed
58.5,Left-Handed
58.5,Left-Handed
58.6,Left-Handed
58.6,Left-Handed
58.6,Left-Handed
58.7,Left-Handed
58.7,Left-Handed
58.7,Left-Handed
58.8,Left-Handed
58.8,Left-Handed
58.8,Left-Handed
58.9,Left-Handed
58.9,Left-Handed
58.9,Left-Handed
59.0,Left-Handed
59.0,Left-Handed
59.0,Left-Handed
59.1,Left-Handed
59.1,Left-Handed
59.1,Left-Handed
59.2,Left-Handed
59.2,Left-Handed
59.2,Left-Handed
59.3,Left-Handed
59.3,Left-Handed
59.3,Left-Handed
59.4,Left-Handed
59.4,Left-Handed
59.4,Left-Handed
59.5,Left-Handed
59.5,Left-Handed
59.5,Left-Handed
59.6,Left-Handed
59.6,Left-Handed
59.6,Left-Handed
59.7,Left-Handed
59.7,Left-Handed
59.7,Left-Handed
59.8,Left-Handed
59.8,Left-Handed
59.8,Left-Handed
59.9,Left-Handed
59.9,Left-Handed
59.9,Left-Handed
60.0,Left-Handed
60.0,Left-Handed
60.0,Left-Handed
60.1,Left-Handed
60.1,Left-Handed
60.1,Left-Handed
60.2,Left-Handed
60.2,Left-Handed
60.2,Left-Handed
60.3,Left-Handed
60.3,Left-Handed
60.3,Left-Handed
60.4,Left-Handed
60.4,Left-Handed
60.4,Left-Handed
60.5,Left-Handed
60.5,Left-Handed
60.5,Left-Handed
60.6,Left-Handed
60.6,Left-Handed
60.6,Left-Handed
60.7,Left-Handed
60.7,Left-Handed
60.7,Left-Handed
60.8,Left-Handed
60.8,Left-Handed
60.8,Left-Handed
60.9,Left-Handed
60.9,Left-Handed
60.9,Left-Handed
61.0,Left-Handed
61.0,Left-Handed
61.0,Left-Handed
61.1,Left-Handed
61.1,Left-Handed
61.1,Left-Handed
61.2,Left-Handed
61.2,Left-Handed
61.2,Left-Handed
61.3,Left-Handed
61.3,Left-Handed
61.3,Left-Handed
61.4,Left-Handed
61.4,Left-Handed
61.4,Left-Handed
61.5,Left-Handed
61.5,Left-Handed
61.5,Left-Handed
61.6,Left-Handed
61.6,Right-Handed
61.6,Right-Handed
61.7,Right-Handed
61.7,Right-Handed
61.7,Right-Handed
61.8,Right-Handed
61.8,Right-Handed
61.8,Right-Handed
61.9,Right-Handed
61.9,Right-Handed
61.9,Right-Handed
62.0,Right-Handed
62.0,Right-Handed
62.0,Right-Handed
62.1,Right-Handed
62.1,Right-Handed
62.1,Right-Handed
62.2,Right-Handed
62.2,Right-Handed
62.2,Right-Handed
62.3,Right-Handed
62.3,Right-Handed
62.3,Right-Handed
62.4,Right-Handed
62.4,Right-Handed
62.4,Right-Handed
62.5,Right-Handed
62.5,Right-Handed
62.5,Right-Handed
62.6,Right-Handed
62.6,Right-Handed
62.6,Right-Handed
62.7,Right-Handed
62.7,Right-Handed
62.7,Right-Handed
62.8,Right-Handed
62.8,Right-Handed
62.8,Right-Handed
62.9,Right-Handed
62.9,Right-Handed
62.9,Right-Handed
63.0,Right-Handed
63.0,Left-Handed
63.0,Left-Handed
63.1,Left-Handed
63.1,Left-Handed
63.1,Left-Handed
63.2,Left-Handed
63.2,Left-Handed
63.2,Left-Handed
63.3,Left-Handed
63.3,Left-Handed
63.3,Left-Handed
63.4,Left-Handed
63.4,Left-Handed
63.4,Left-Handed
63.5,Left-Handed
63.5,Left-Handed
63.5,Left-Handed
63.6,Left-Handed
63.6,Left-Handed
63.6,Left-Handed
63.7,Left-Handed
63.7,Left-Handed
63.7,Left-Handed
63.8,Left-Handed
63.8,Left-Handed
63.8,Left-Handed
63.9,Left-Handed
63.9,Left-Handed
63.9,Left-Handed
64.0,Left-Handed
64.0,Left-Handed
64.0,Left-Handed
64.1,Left-Handed
64.1,Left-Handed
64.1,Left-Handed
64.2,Left-Handed
64.2,Left-Handed
64.2,Left-Handed
64.3,Left-Handed
64.3,Left-Handed
64.3,Left-Handed
64.4,Left-Handed
64.4,Left-Handed
64.4,Left-Handed
64.5,Left-Handed
64.5,Left-Handed
64.5,Left-Handed
64.6,Left-Handed
64.6,Left-Handed
64.6,Left-Handed
64.7,Left-Handed
64.7,Right-Handed
64.7,Right-Handed
64.8,Right-Handed
64.8,Right-Handed
64.8,Right-Handed
64.9,Right-Handed
64.9,Right-Handed
64.9,Right-Handed
65.0,Right-Handed
65.0,Right-Handed
65.0,Right-Handed
65.1,Left-Handed
65.1,Left-Handed
65.1,Left-Handed
65.2,Left-Handed
65.2,Left-Handed
65.2,Left-Handed
65.3,Left-Handed
65.3,Left-Handed
65.3,Left-Handed
65.4,Left-Handed
65.4,Left-Handed
65.4,Left-Handed
65.5,Left-Handed
65.5,Left-Handed
65.5,Left-Handed
65.6,Left-Handed
65.6,Left-Handed
65.6,Left-Handed
65.7,Left-Handed
65.7,Left-Handed
65.7,Left-Handed
65.8,Left-Handed
65.8,Left-Handed
65.8,Left-Handed
65.9,Left-Handed
65.9,Left-Handed
65.9,Left-Handed
66.0,Left-Handed
66.0,Left-Handed
66.0,Left-Handed
66.1,Left-Handed
66.1,Left-Handed
66.1,Left-Handed
66.2,Left-Handed
66.2,Left-Handed
66.2,Left-Handed
66.3,Left-Handed
66.3,Left-Handed
66.3,Left-Handed
66.4,Left-Handed
66.4,Left-Handed
66.4,Left-Handed
66.5,Left-Handed
66.5,Left-Handed
66.5,Left-Handed
66.6,Left-Handed
66.6,Left-Handed
66.6,Left-Handed
66.7,Left-Handed
66.7,Left-Handed
66.7,Left-Handed
66.8,Left-Handed
66.8,Left-Handed
66.8,Left-Handed
66.9,Left-Handed
66.9,Left-Handed
66.9,Left-Handed
67.0,Left-Handed
67.0,Left-Handed
67.0,Left-Handed
67.1,Left-Handed
67.1,Left-Handed
67.1,Left-Handed
67.2,Left-Handed
67.2,Left-Handed
67.2,Left-Handed
67.3,Left-Handed
67.3,Left-Handed
67.3,Left-Handed
67.4,Left-Handed
67.4,Left-Handed
67.4,Left-Handed
67.5,Left-Handed
67.5,Left-Handed
67.5,Left-Handed
67.6,Left-Handed
67.6,Left-Handed
67.6,Left-Handed
67.7,Left-Handed
67.7,Left-Handed
67.7,Left-Handed
67.8,Left-Handed
67.8,Left-Handed
67.8,Left-Handed
67.9,Left-Handed
67.9,Left-Handed
67.9,Left-Handed
68.0,Left-Handed
68.0,Left-Handed
68.0,Left-Handed
68.1,Left-Handed
68.1,Left-Handed
68.1,Left-Handed
68.2,Left-Handed
68.2,Left-Handed
68.2,Right-Handed
68.3,Right-Handed
68.3,Right-Handed
68.3,Right-Handed
68.4,Right-Handed
68.4,Right-Handed
68.4,Right-Handed
68.5,Right-Handed
68.5,Right-Handed
68.5,Right-Handed
68.6,Right-Handed
68.6,Right-Handed
68.6,Right-Handed
68.7,Right-Handed
68.7,Right-Handed
68.7,Right-Handed
68.8,Right-Handed
68.8,Right-Handed
68.8,Right-Handed
68.9,Right-Handed
68.9,Right-Handed
68.9,Right-Handed
69.0,Right-Handed
69.0,Right-Handed
69.0,Right-Handed
69.1,Right-Handed
69.1,Right-Handed
69.1,Right-Handed
69.2,Right-Handed
69.2,Right-Handed
69.2,Right-Handed
69.3,Right-Handed
69.3,Right-Handed
69.3,Left-Handed
69.4,Left-Handed
69.4,Left-Handed
69.4,Left-Handed
69.5,Left-Handed
69.5,Left-Handed
69.5,Left-Handed
69.6,Left-Handed
69.6,Left-Handed
69.6,Left-Handed
69.7,Left-Handed
69.7,Left-Handed
69.7,Left-Handed
69.8,Left-Handed
69.8,Left-Handed
69.8,Left-Handed
69.9,Right-Handed
69.9,Right-Handed
69.9,Right-Handed
70.0,Right-Handed
70.0,Right-Handed
70.0,Right-Handed
70.1,Right-Handed
70.1,Right-Handed
70.1,Right-Handed
70.2,Right-Handed
70.2,Right-Handed
70.2,Right-Handed
70.3,Right-Handed
70.3,Right-Handed
70.3,Right-Handed
70.4,Right-Handed
70.4,Right-Handed
70.4,Right-Handed
70.5,Right-Handed
70.5,Right-Handed
70.5,Right-Handed
70.6,Left-Handed
70.6,Left-Handed
70.6,Left-Handed
70.7,Left-Handed
70.7,Left-Handed
70.7,Left-Handed
70.8,Left-Handed
70.8,Left-Handed
70.8,Left-Handed
70.9,Left-Handed
70.9,Left-Handed
70.9,Left-Handed
71.0,Left-Handed
71.0,Left-Handed
71.0,Left-Handed
71.1,Left-Handed
71.1,Left-Handed
71.1,Left-Handed
71.2,Left-Handed
71.2,Left-Handed
71.2,Left-Handed
71.3,Left-Handed
71.3,Left-Handed
71.3,Left-Handed
71.4,Left-Handed
71.4,Left-Handed
71.4,Left-Handed
71.5,Left-Handed
71.5,Left-Handed
71.5,Left-Handed
71.6,Left-Handed
71.6,Left-Handed
71.6,Left-Handed
71.7,Left-Handed
71.7,Left-Handed
71.7,Left-Handed
71.8,Left-Handed
71.8,Left-Handed
71.8,Left-Handed
71.9,Left-Handed
71.9,Left-Handed
71.9,Left-Handed
72.0,Left-Handed
72.0,Left-Handed
72.0,Left-Handed
72.1,Left-Handed
72.1,Left-Handed
72.1,Left-Handed
72.2,Left-Handed
72.2,Left-Handed
72.2,Left-Handed
72.3,Left-Handed
72.3,Left-Handed
72.3,Left-Handed
72.4,Left-Handed
72.4,Left-Handed
72.4,Left-Handed
72.5,Left-Handed
72.5,Left-Handed
72.5,Left-Handed
72.6,Left-Handed
72.6,Left-Handed
72.6,Left-Handed
72.7,Left-Handed
72.7,Left-Handed
72.7,Left-Handed
72.8,Left-Handed
72.8,Left-Handed
72.8,Left-Handed
72.9,Left-Handed
72.9,Left-Handed
72.9,Left-Handed
73.0,Left-Handed
73.0,Left-Handed
73.0,Left-Handed
73.1,Left-Handed
73.1,Left-Handed
73.1,Left-Handed
73.2,Left-Handed
73.2,Left-Handed
73.2,Left-Handed
73.3,Left-Handed
73.3,Left-Handed
73.3,Left-Handed
73.4,Left-Handed
73.4,Left-Handed
73.4,Left-Handed
73.5,Left-Handed
73.5,Left-Handed
73.5,Left-Handed
73.6,Left-Handed
73.6,Left-Handed
73.6,Left-Handed
73.7,Left-Handed
73.7,Left-Handed
73.7,Left-Handed
73.8,Left-Handed
73.8,Left-Handed
73.8,Left-Handed
73.9,Left-Handed
73.9,Left-Handed
73.9,Left-Handed
74.0,Left-Handed
74.0,Left-Handed
74.0,Left-Handed
74.1,Left-Handed
74.1,Left-Handed
74.1,Left-Handed
74.2,Left-Handed
74.2,Left-Handed
74.2,Left-Handed
74.3,Left-Handed
74.3,Left-Handed
74.3,Left-Handed
74.4,Left-Handed
74.4,Left-Handed
74.4,Left-Handed
74.5,Left-Handed
74.5,Left-Handed
74.5,Left-Handed
74.6,Left-Handed
74.6,Left-Handed
74.6,Left-Handed
74.7,Left-Handed
74.7,Left-Handed
74.7,Left-Handed
74.8,Left-Handed
74.8,Left-Handed
74.8,Left-Handed
74.9,Left-Handed
74.9,Left-Handed
74.9,Left-Handed
75.0,Left-Handed
75.0,Left-Handed
75.0,Left-Handed
75.1,Left-Handed
75.1,Left-Handed
75.1,Left-Handed
75.2,Left-Handed
75.2,Left-Handed
75.2,Left-Handed
75.3,Left-Handed
75.3,Left-Handed
75.3,Left-Handed
75.4,Left-Handed
75.4,Left-Handed
75.4,Left-Handed
75.5,Left-Handed
75.5,Left-Handed
75.5,Left-Handed
75.6,Left-Handed
75.6,Left-Handed
75.6,Left-Handed
75.7,Left-Handed
75.7,Left-Handed
75.7,Left-Handed
75.8,Left-Handed
75.8,Left-Handed
75.8,Left-Handed
75.9,Left-Handed
75.9,Left-Handed
75.9,Left-Handed
76.0,Left-Handed
76.0,Left-Handed
76.0,Left-Handed
76.1,Left-Handed
76.1,Left-Handed
76.1,Left-Handed
76.2,Left-Handed
76.2,Left-Handed
76.2,Left-Handed
76.3,Left-Handed
76.3,Left-Handed
76.3,Left-Handed
76.4,Left-Handed
76.4,Left-Handed
76.4,Left-Handed
76.5,Left-Handed
76.5,Left-Handed
76.5,Left-Handed
76.6,Left-Handed
76.6,Left-Handed
76.6,Right-Handed
76.7,Right-Handed
76.7,Right-Handed
76.7,Right-Handed
76.8,Right-Handed
76.8,Right-Handed
76.8,Right-Handed
76.9,Right-Handed
76.9,Right-Handed
76.9,Right-Handed
77.0,Right-Handed
77.0,Left-Handed
77.0,Left-Handed
77.1,Left-Handed
77.1,Left-Handed
77.1,Left-Handed
77.2,Left-Handed
77.2,Left-Handed
77.2,Left-Handed
77.3,Left-Handed
77.3,Left-Handed
77.3,Left-Handed
77.4,Left-Handed
77.4,Left-Handed
77.4,Left-Handed
77.5,Left-Handed
77.5,Left-Handed
77.5,Left-Handed
77.6,Left-Handed
77.6,Left-Handed
77.6,Left-Handed
77.7,Left-Handed
77.7,Left-Handed
77.7,Left-Handed
77.8,Left-Handed
77.8,Right-Handed
77.8,Right-Handed
77.9,Right-Handed
77.9,Right-Handed
77.9,Right-Handed
78.0,Right-Handed
78.0,Right-Handed
78.0,Right-Handed
78.1,Right-Handed
78.1,Right-Handed
78.1,Right-Handed
78.2,Right-Handed
78.2,Right-Handed
78.2,Right-Handed
78.3,Right-Handed
78.3,Right-Handed
78.3,Right-Handed
78.4,Right-Handed
78.4,Right-Handed
78.4,Right-Handed
78.5,Right-Handed
78.5,Right-Handed
78.5,Right-Handed
78.6,Right-Handed
78.6,Right-Handed
78.6,Right-Handed
78.7,Right-Handed
78.7,Right-Handed
78.7,Right-Handed
78.8,Right-Handed
78.8,Right-Handed
78.8,Right-Handed
78.9,Right-Handed
78.9,Right-Handed
78.9,Right-Handed
79.0,Right-Handed
79.0,Right-Handed
79.0,Right-Handed
79.1,Right-Handed
79.1,Right-Handed
79.1,Right-Handed
79.2,Right-Handed
79.2,Right-Handed
79.2,Right-Handed
79.3,Right-Handed
79.3,Right-Handed
79.3,Right-Handed
79.4,Right-Handed
79.4,Right-Handed
79.4,Right-Handed
79.5,Right-Handed
79.5,Right-Handed
79.5,Right-Handed
79.6,Right-Handed
79.6,Right-Handed
79.6,Right-Handed
79.7,Right-Handed
79.7,Right-Handed
79.7,Right-Handed
79.8,Right-Handed
79.8,Right-Handed
79.8,Right-Handed
79.9,Right-Handed
79.9,Right-Handed
79.9,Right-Handed
80.0,Right-Handed
80.0,Right-Handed
80.0,Right-Handed
80.1,Right-Handed
80.1,Right-Handed
80.1,Right-Handed
80.2,Right-Handed
80.2,Right-Handed
80.2,Right-Handed
80.3,Right-Handed
80.3,Right-Handed
80.3,Right-Handed
80.4,Right-Handed
80.4,Right-Handed
80.4,Right-Handed
80.5,Right-Handed
80.5,Right-Handed
80.5,Right-Handed
80.6,Right-Handed
80.6,Right-Handed
80.6,Right-Handed
80.7,Right-Handed
80.7,Right-Handed
80.7,Right-Handed
80.8,Right-Handed
80.8,Right-Handed
80.8,Right-Handed
80.9,Right-Handed
80.9,Right-Handed
80.9,Right-Handed
81.0,Right-Handed
81.0,Right-Handed
81.0,Left-Handed
81.1,Left-Handed
81.1,Left-Handed
81.1,Left-Handed
81.2,Left-Handed
81.2,Left-Handed
81.2,Left-Handed
81.3,Left-Handed
81.3,Left-Handed
81.3,Left-Handed
81.4,Left-Handed
81.4,Left-Handed
81.4,Left-Handed
81.5,Left-Handed
81.5,Left-Handed
81.5,Left-Handed
81.6,Left-Handed
81.6,Left-Handed
81.6,Left-Handed
81.7,Left-Handed
81.7,Left-Handed
81.7,Left-Handed
81.8,Left-Handed
81.8,Left-Handed
81.8,Left-Handed
81.9,Left-Handed
81.9,Left-Handed
81.9,Left-Handed
82.0,Right-Handed
82.0,Right-Handed
82.0,Right-Handed
82.1,Right-Handed
82.1,Right-Handed
82.1,Right-Handed
82.2,Right-Handed
82.2,Right-Handed
82.2,Right-Handed
82.3,Right-Handed
82.3,Right-Handed
82.3,Right-Handed
82.4,Left-Handed
82.4,Left-Handed
